package_id,package_title,package_kind,package_folder,relative_path,sheet_or_table,variable_name,variable_label,inferred_type,non_null_sample_count,sample_values,min_value,max_value,source_file_format,confidence,notes
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,miluf,,numeric,51,21.0 | 0.0 | 70.0 | 94.0 | 1393.0,0,1393,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,milul,,numeric,51,19063.0 | 1688.0 | 16068.0 | 7370.0 | 78601.0,1074,78601,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,milut,,numeric,51,19381.0 | 1742.0 | 16340.0 | 7595.0 | 81061.0,1107,81061,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,miltt,,numeric,51,92209.0 | 13849.0 | 55763.0 | 77192.0 | 169201.0,1107,294142,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,umilgt4,,numeric,51,43.0 | 10.0 | 54.0 | 45.0 | 940.0,0,940,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,umille4,,numeric,51,254.0 | 44.0 | 148.0 | 86.0 | 127.0,4,514,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,rmilgt4,,numeric,51,0.0 | 3.0 | 286.0 | 21.0 | 22.0,0,286,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,rmille4,,numeric,51,602.0 | 1003.0 | 987.0 | 409.0 | 1070.0,0,2158,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,rpassveh,,numeric,51,56.0 | 57.9 | 57.7 | 56.5 | 69.3,41.2,100,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,rtusing,,numeric,51,16.9 | 39.7 | 26.0 | 13.4 | 17.2,0,39.7,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,rtrucom,,numeric,51,27.1 | 2.4 | 16.3 | 30.1 | 13.5,0,34.4,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,upassveh,,numeric,51,72.7 | 85.1 | 58.7 | 68.8 | 86.2,55.1,811,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,utrusing,,numeric,51,14.3 | 14.2 | 33.2 | 14.8 | 11.0,2.6,34.7,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,utrucomb,,numeric,51,13.0 | 0.7 | 8.1 | 16.4 | 2.8,0.3,19.3,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,alaska,,numeric,51,0.0 | 1.0,0,1,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,newyork,,numeric,51,0.0 | 1.0,0,1,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,californ,,numeric,51,0.0 | 1.0,0,1,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,sotheas,,numeric,51,1.0 | 0.0,0,1,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,midwest,,numeric,51,0.0 | 1.0,0,1,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,mortheas,,numeric,51,0.0 | 1.0,0,1,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,vmtri,,numeric,51,4442.0 | 677.0 | 5110.0 | 3140.0 | 14322.0,0,14322,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,vmtrl,,numeric,51,18361.0 | 1328.0 | 8678.0 | 11908.0 | 37875.0,0,44556,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,vmtrt,,numeric,51,22803.0 | 2005.0 | 13788.0 | 15048.0 | 52197.0,0,57168,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,vmtui,,numeric,51,4208.0 | 450.0 | 3003.0 | 1758.0 | 52566.0,184,52566,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,vmtuf,,numeric,51,326.0 | 0.0 | 1344.0 | 717.0 | 42332.0,0,42332,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,vmtul,,numeric,51,18425.0 | 1386.0 | 16912.0 | 5558.0 | 115453.0,1294,115453,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,vmtut,,numeric,51,22959.0 | 1836.0 | 21259.0 | 8033.0 | 210351.0,1540,210351,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,cstatmh,,numeric,51,372518.0 | 213000.0 | 488274.0 | 325826.0 | 2089004.0,0,2089004,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,cstadmrd,,numeric,51,42839.0 | 60888.0 | 205236.0 | 72239.0 | 1700434.0,3375,1700434,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,cfedroad,,numeric,51,974.0 | 4942.0 | 19046.0 | 868.0 | 15983.0,0,34598,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,ctal,,numeric,51,416331.0 | 278830.0 | 712556.0 | 398933.0 | 3805421.0,106218,3805421,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,mstadmh,,numeric,51,134450.0 | 121900.0 | 68907.0 | 113232.0 | 511977.0,0,764351,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,mladmrd,,numeric,51,299897.0 | 34166.0 | 84516.0 | 130379.0 | 1474922.0,8148,1839465,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,mredroad,,numeric,51,14.0 | 831.0 | 10641.0 | 310.0 | 1685.0,0,10641,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,mtal,,numeric,51,434361.0 | 156897.0 | 164064.0 | 243921.0 | 1988584.0,28536,2446441,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,adm_misc,,numeric,51,72558.0 | 30088.0 | 70527.0 | 42524.0 | 1046908.0,9798,1046908,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,law_safe,,numeric,51,57359.0 | 40116.0 | 78446.0 | 45163.0 | 1182559.0,0,1182559,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,interest,,numeric,51,11128.0 | 13411.0 | 154305.0 | 661.0 | 58263.0,0,586457,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,bondret,,numeric,51,20436.0 | 21623.0 | 359239.0 | 449.0 | 35336.0,0,409463,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,tdisb,,numeric,51,1012173.0 | 540965.0 | 1539137.0 | 731651.0 | 8117071.0,253490,8117071,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,pgsal93,,numeric,51,25028.0 | 37943.0 | 24995.0 | 22793.0 | 33080.0,20777,43855,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,pgsal94,,numeric,51,26376.0 | 38889.0 | 25906.0 | 23336.0 | 33795.0,21643,46872,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,pbcon93,,numeric,51,25.49 | 31.89 | 22.42 | 26.28 | 28.79,2.08,65.14,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,pexcav93,,numeric,51,1.6 | 1.89 | 5.21 | 1.31 | 3.15,1.02,18.58,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,prestl93,,numeric,51,0.419 | 0.464 | 0.354 | 0.544 | 0.414,0.322,0.811,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,pststl93,,numeric,51,0.862 | 1.161 | 1.62 | 0.674 | 1.07,0.47,2.241,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,pstcon93,,numeric,51,217.9 | 855.03 | 206.73 | 259.97 | 256.86,93.8,855.03,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,pop90,,numeric,51,4089.0 | 570.0 | 3750.0 | 2372.0 | 30380.0,460,30380,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,sqmiles,,numeric,51,52423.0 | 591004.0 | 114006.0 | 53182.0 | 163707.0,67,591004,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,popdens,,numeric,51,78.000114 | 0.9644605 | 32.893005 | 44.60156 | 185.57545,0.9644605,8925.373,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,bondrate,,text,51,AA | XX | A1 | X | AA1,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,locshr97,,numeric,54,0.8740119 | 0.41905433 | 0.6363506 | 0.80452496 | 0.7894209,0.007719298,0.919403,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,statenam,,text,51,Alabama | Alaska | Arizona | Arkansas | California,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,irate,,numeric,54,0.0515 | 0.07 | 0.0535 | 0.0555 | 0.0495,0.0475,0.07,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,totcap,,numeric,51,470232.0 | 242000.0 | 480799.0 | 362332.0 | 2.135323e+06,0,2205223,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,milrlsq,,numeric,51,5.216595e+09 | 1.2329882e+08 | 1.4773261e+09 | 4.786564e+09 | 7.5314627e+09,0,45286818000,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,milrisq,,numeric,51,362404.0 | 1.006009e+06 | 974169.0 | 169744.0 | 1.838736e+06,0,4853209,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,highinf,,numeric,51,10686.889 | 0.0 | 9546.024 | 5795.232 | 51402.508,0,51402.508,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,capnew,,numeric,51,550374.75 | 0.0 | 668221.7 | 298454.44 | 2.7500342e+06,0,2750034.2,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,totexp,,numeric,51,838159.75 | 103604.0 | 817194.7 | 479553.44 | 5.321961e+06,47669,5321961,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,lnvmtri,,numeric,48,8.39886 | 6.517671 | 8.538955 | 8.051978 | 9.569552,5.627621,9.569552,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,lnvmtrl,,numeric,50,9.817985 | 7.191429 | 9.068546 | 9.384966 | 10.542047,6.7464123,10.704502,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,lnvmtui,,numeric,51,8.41936 | 6.1092477 | 8.377241 | 7.813996 | 11.460558,5.214936,11.460558,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,lnvmtul,,numeric,51,9.821464 | 7.234177 | 9.735779 | 8.622993 | 11.656619,7.1654935,11.656619,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,lnmilri,,numeric,48,6.4002576 | 6.910751 | 6.89467 | 6.0210233 | 7.2122946,3.0445225,7.6975756,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
paper-2002-06,Highway Costs And The Efficient Mix Of State And Local Funds,UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-2002-06-highway-costs-and-the-efficient-mix-of-state-and-local-funds,data/modernized/Highway5x.csv,,lnmilrl,,numeric,50,11.187555 | 9.315061 | 10.556749 | 11.144539 | 11.371178,7.18007,12.268141,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 55 rows."
